30,24.905,4.99805519
31,24.32729,5
32,24.95351,5
33,25.55768,5
34,26.3031905,5
35,26.9462567,5
36,27.5919248,5
37,28.2179705,5
38,28.8441905,5
39,29.4872567,5
40,30.1205348,5
41,30.7395224,5
42,31.3657424,5
43,32.0088086,5
44,32.6226386,5
45,33.2462567,5
46,33.8724767,5
47,34.4985224,5
48,35.1099248,5
49,35.7361448,5
50,36.3551324,5
51,36.9689624,5
52,37.5731324,5
53,38.1993524,5
54,38.8105805,5
55,39.4173524,5
56,40.0403148,5
57,40.6541448,5
58,41.2583148,5
59,41.8650867,5
60,42.4911324,5
61,43.1025348,5
62,43.7067048,5
63,44.3205348,5
64,44.9200743,5
65,45.5314767,5
66,46.1186262,4.99805519
67,46.740882492,5
68,47.351600796,5
69,47.967050694,5
70,48.578999493,5
71,49.193218896,5
72,49.803102492,5
73,50.419135392,5
74,51.023341995,5.01481880999997
75,51.641608896,5.01156380999999
76,52.217226792,5.07338780999999
77,52.783083594,5.15373380999998
78,53.393218896,5.16599780999999
79,53.958103293,5.24634380999998
80,54.549511194,5.29264880999999
81,55.144173196,5.32969280999999
82,55.734608692,5.37599780999999
83,56.312681194,5.43782180999998
84,56.930012293,5.45008580999999
85,57.499953196,5.53043180999999
86,58.090388692,5.57673680999999
87,58.694048896,5.61378080999999
88,59.281744795,5.66934680999999
89,59.892564193,5.69712980999999
90,60.495251992,5.73417381
91,61.095200194,5.78047881
92,61.693803892,5.82678381
93,62.31185569,5.85012153
94,62.914915588,5.89811115000001
95,63.5278742770001,5.93374836000002
96,64.131534481,5.98499697000001
97,64.7380227800001,6.03298659000001
98,65.3385712880001,6.08812482000001
99,65.958725774,6.12376203000002
100,66.569953874,6.17175165000002
101,67.1823286790001,6.22300026000002
102,67.7900729840001,6.27813849000001
103,68.415146279,6.31897950000002
104,69.036819569,6.35982051000003
105,69.652732076,6.41495874000002
106,70.285001168,6.45385494000003
107,70.905544175,6.50899317000002
108,71.542035065,6.54788937000003
109,72.166115774,6.60691722000003
110,72.805580663,6.64581342000003
111,73.450786154,6.68470962000004
112,74.087456052,6.73269924000004
113,74.722816659,6.78978228000004
114,75.371559852,6.83451291000004
115,76.024249449,6.88055772000004
116,76.667778258,6.93958557000004
117,77.327801349,6.98237139000005
118,77.988659148,7.03230582000005
119,78.646579551,7.08744405000004
120,79.314770844,7.13217468000005
121,79.986908541,7.18210911000005
122,80.666379732,7.22683974000006
123,81.303563874,7.32286912000002
124,81.998399064,7.36565494000003
125,82.68590076,7.41558937000003
126,83.40304963,7.44150531000006
127,84.1086183189999,7.48623594000007
128,84.809519023,7.54526379000006
129,85.5159224199999,7.59908784000007
130,86.2352622159999,7.65096708000007
131,86.9611137129999,7.70479113000007
132,87.6845376099999,7.76250480000007
133,88.392902239,7.85007139000005
134,89.1445629249999,7.89480202000005
135,89.8939466229999,7.95446050000006
136,90.6588320169999,8.00828455000006
137,91.4318856129999,8.06599822000003
138,92.128868565891,8.22344624999997
139,92.856959565891,8.33701676999998
140,93.695258565891,8.35376615999997
141,94.477063365891,8.45591057999998
142,95.300719065891,8.50801052999997
143,96.163096665891,8.55252044999996
144,96.979167165891,8.64666533999998
145,97.875810465891,8.68098815999997
146,98.696511465891,8.79969233999998
147,99.6663166658909,8.82382805999998
148,100.567764765891,8.90267486999997
149,101.542200465891,8.95505663999997
150,102.516810465891,9.02495534999997
151,103.415303865891,9.17135952999998
152,104.616810465891,9.15663915999997
153,105.554200065891,9.31601676999997
154,106.611232965891,9.43260052999996
155,107.726610165891,9.55704652999996
156,107.196532365891,9.79920004999996
157,107.566972365891,10.03646267
158,107.566972365891,10.34947224
159,107.566972365891,10.66619424
160,107.566972365891,10.98873324
161,107.566972365891,11.31657805
162,107.566972365891,11.64987724
163,107.566972365891,11.98751167
164,107.566972365891,12.32998886
165,107.566972365891,12.67960505
166,107.566972365891,13.03187186
167,107.566972365891,13.38944448
168,107.566972365891,13.75174824
169,107.566972365891,14.11838724
170,107.566972365891,14.48911048
171,107.566972365891,14.86501048
172,107.566972365891,15.24453167
173,107.566972365891,15.62774786
174,107.566972365891,16.0160926700001
175,107.566972365891,16.4080412400001
176,107.566972365891,16.8044080500001
177,107.566972365891,17.2046644800001
178,107.566972365891,17.6087054800001
179,107.566972365891,18.0159128600001
180,107.566972365891,18.4277986700002
181,107.566972365891,18.8404742400001
182,107.566972365891,19.2588060500001
183,107.566972365891,19.6802222400001
184,107.566972365891,20.10437205
185,107.566972365891,20.53232848
186,107.566972365891,20.96282848
187,107.566972365891,21.39577624
188,107.566972365891,21.83078867
189,107.566972365891,22.26957086
190,107.566972365891,22.71145386
191,107.566972365891,23.15534724
192,107.566972365891,23.60306467
193,107.566972365891,24.05279248
194,107.566972365891,24.50444767
195,107.566972365891,24.95753648
196,107.566972365891,25.41402482
197,107.566972365891,25.87222482
198,107.566972365891,26.3330658300001
199,107.566972365891,26.7963243100001
200,107.566972365891,27.2610549400001
201,107.566972365891,27.7276648100001
202,107.566972365891,28.1968232900001
203,107.566972365891,28.6666921500001
204,107.566972365891,29.1392020200002
205,107.566972365891,29.6130260700002
206,107.566972365891,30.0898982200002
207,107.566972365891,30.27729697
208,107.566972365891,30.1145106400001
209,107.566972365891,29.95575925
210,107.566972365891,29.7995833
211,107.566972365891,29.64666634
212,107.566972365891,29.4983352
213,107.566972365891,29.35242153
214,107.566972365891,29.20985925
215,107.566972365891,29.06861115
216,107.566972365891,28.93242153
217,107.566972365891,28.79895267
218,107.566972365891,28.66665267
219,107.566972365891,28.53901824
220,107.566972365891,28.41385724
221,107.566972365891,28.29081824
222,107.566972365891,28.17096305
223,107.566972365891,28.05279248
224,107.566972365891,27.93706967
225,107.566972365891,27.82453067
226,107.566972365891,27.71391905
227,107.566972365891,27.60721448
228,107.566972365891,27.50049248
229,107.566972365891,27.39728005
230,107.566972365891,27.29639248
231,107.566972365891,27.19628086
232,107.566972365891,27.09881986
233,107.566972365891,27.00480286
234,107.566972365891,26.91123148
235,107.566972365891,26.82038086
236,107.566972365891,26.73023605
237,107.566972365891,26.64398086
238,107.566972365891,26.55896467
239,107.566972365891,26.47419124
240,107.566972365891,26.39313024
241,107.566972365891,26.31419124
242,107.566972365891,26.23454643
243,107.566972365891,26.15923686
244,107.566972365891,26.08418748
245,107.566972365891,26.01185886
246,107.566972365891,25.94023605
247,107.566972365891,25.87029786
248,107.566972365891,25.80185886
249,107.566972365891,25.73729205
250,107.566972365891,25.67150367
251,107.566972365891,25.60888167
252,107.566972365891,25.54775886
253,107.566972365891,25.48708167
254,107.566972365891,25.42796924
255,107.566972365891,25.37118167
256,107.566972365891,25.31587586
257,107.566972365891,25.26251486
258,107.566972365891,25.20870824
259,107.566972365891,25.15729205
260,107.566972365891,25.10782067
261,107.566972365891,25.05983105
262,107.566972365891,25.01354348
263,107.566972365891,24.96749867
264,107.566972365891,24.92339867
265,107.566972365891,24.88078043
266,107.566972365891,24.84057005
267,107.566972365891,24.80159867
268,107.566972365891,24.76287005
269,107.566972365891,24.72608624
270,107.566972365891,24.69124724
271,107.566972365891,24.65640824
272,107.566972365891,24.62325386
273,107.566972365891,24.59354348
274,107.566972365891,24.56213105
275,107.566972365891,24.53460824
276,107.566972365891,24.50682524
277,107.566972365891,24.48319205
278,107.566972365891,24.45929867
279,107.566972365891,24.43573105
280,107.566972365891,24.41528167
281,107.566972365891,24.39481486
282,107.566972365891,24.37629286
283,107.566972365891,24.35997586
284,107.566972365891,24.34534348
285,107.566972365891,24.33219286
286,107.566972365891,24.31976548
287,107.566972365891,24.30855967
288,107.566972365891,24.30124348
289,107.566972365891,24.29346424
290,107.566972365891,24.28809286
291,107.566972365891,24.28420324
292,107.566972365891,24.28077667
293,107.566972365891,24.28077667
294,107.566972365891,24.28272148
295,107.566972365891,24.28614805
296,107.566972365891,24.29003767
297,107.566972365891,24.29735386
298,107.566972365891,24.30467005
299,107.566972365891,24.31587586
300,107.566972365891,24.32830324
301,107.566972365891,24.34339867
302,107.566972365891,24.35997586
303,107.566972365891,24.37823767
304,107.566972365891,24.39870448
305,107.566972365891,24.42233767
306,107.566972365891,24.44667667
307,107.566972365891,24.47393105
308,107.566972365891,24.50534348
309,107.566972365891,24.53823767
310,107.566972365891,24.57307667
311,107.566972365891,24.61010324
312,107.566972365891,24.65077667
313,107.566972365891,24.69487667
314,107.566972365891,24.74092148
315,107.566972365891,24.79039286
316,107.566972365891,24.84251486
317,107.566972365891,24.89904224
318,107.566972365891,24.95823767
319,107.566972365891,25.02084224
320,107.566972365891,25.08735386
321,107.566972365891,25.15703186
322,107.566972365891,25.23084224
323,107.566972365891,25.31050448
324,107.566972365891,25.39287005
325,107.566972365891,25.48098705
326,107.566972365891,25.57307667
327,107.566972365891,25.66929867
328,107.566972365891,25.77187086
329,107.566972365891,25.88124348
330,107.566972365891,25.99502148
331,107.566972365891,26.11487667
332,107.566972365891,26.24204805
333,107.566972365891,26.37629286
334,107.566972365891,26.51777086
335,107.566972365891,26.66735386
336,107.566972365891,26.82593767
337,107.566972365891,26.99307667
338,107.566972365891,27.17018248
339,107.566972365891,27.35777086
340,107.566972365891,27.55603643
341,107.566972365891,27.76798124
342,107.566972365891,27.99307667
343,107.566972365891,28.23278705
344,107.566972365891,28.48682148
345,107.566972365891,28.75872024
346,107.566972365891,29.05030986
347,107.566972365891,29.36166048
348,107.566972365891,29.69487667
349,107.566972365891,30.05419948
350,107.566972365891,30.44077667
351,107.566972365891,30.85688705
352,107.566972365891,31.30829948
353,107.566972365891,31.79620986
354,107.566972365891,32.3248766699999
355,107.566972365891,32.9009870499999
356,107.566972365891,33.5270318599999
357,107.566972365891,34.2108384799999
358,107.566972365891,34.9560326699999
359,107.566972365891,35.7718708599999
360,107.566972365891,36.6632040499999
361,107.566972365891,37.6427372399999
362,107.566972365891,38.7165650499999
363,107.566972365891,39.8987820499999
364,107.566972365891,41.2069488599999
365,107.566972365891,42.6629438599999
366,107.566972365891,44.3041496699999
367,107.566972365891,46.1830554799999
368,107.566972365891,48.3872210499999
369,107.566972365891,51.0368990499999
370,107.566972365891,54.2999998599999
